"FPR","TPR"
0.847762928529924,0.99625468164794
0.847569242688359,0.99625468164794
0.847375556846794,0.99625468164794
0.847181871005229,0.99625468164794
0.846988185163664,0.99625468164794
0.846794499322099,0.99625468164794
0.846600813480535,0.99625468164794
0.84640712763897,0.99625468164794
0.846213441797405,0.99625468164794
0.84601975595584,0.99625468164794
0.845826070114275,0.99625468164794
0.84563238427271,0.99625468164794
0.845438698431145,0.99625468164794
0.84524501258958,0.99625468164794
0.845051326748015,0.99625468164794
0.84485764090645,0.99625468164794
0.844663955064885,0.99625468164794
0.84447026922332,0.99625468164794
0.844276583381755,0.99625468164794
0.84408289754019,0.99625468164794
0.843889211698625,0.99625468164794
0.84369552585706,0.99625468164794
0.843501840015495,0.99625468164794
0.84330815417393,0.99625468164794
0.843114468332365,0.99625468164794
0.8429207824908,0.99625468164794
0.842727096649235,0.99625468164794
0.84253341080767,0.99625468164794
0.842339724966105,0.99625468164794
0.84214603912454,0.99625468164794
0.841952353282975,0.99625468164794
0.84175866744141,0.99625468164794
0.841564981599845,0.99625468164794
0.84137129575828,0.99625468164794
0.841177609916715,0.99625468164794
0.84098392407515,0.99625468164794
0.840790238233585,0.99625468164794
0.84059655239202,0.99625468164794
0.84059655239202,0.995719636169074
0.840402866550455,0.995719636169074
0.84020918070889,0.995719636169074
0.840015494867325,0.995719636169074
0.83982180902576,0.995719636169074
0.839628123184195,0.995719636169074
0.83943443734263,0.995719636169074
0.839240751501065,0.995719636169074
0.8390470656595,0.995719636169074
0.838853379817935,0.995719636169074
0.83865969397637,0.995719636169074
0.838466008134805,0.995719636169074
0.83827232229324,0.995719636169074
0.838078636451675,0.995719636169074
0.83788495061011,0.995719636169074
0.837691264768545,0.995719636169074
0.83749757892698,0.995719636169074
0.837303893085415,0.995719636169074
0.83711020724385,0.995719636169074
0.836916521402285,0.995719636169074
0.836722835560721,0.995719636169074
0.836529149719156,0.995719636169074
0.836335463877591,0.995719636169074
0.836141778036026,0.995719636169074
0.835948092194461,0.995719636169074
0.835754406352896,0.995719636169074
0.835560720511331,0.995719636169074
0.835367034669766,0.995719636169074
0.835173348828201,0.995719636169074
0.834979662986636,0.995719636169074
0.834785977145071,0.995719636169074
0.834592291303506,0.995719636169074
0.834398605461941,0.995719636169074
0.834204919620376,0.995719636169074
0.834011233778811,0.995719636169074
0.833817547937246,0.995719636169074
0.833623862095681,0.995719636169074
0.833430176254116,0.995719636169074
0.833430176254116,0.995184590690209
0.833236490412551,0.995184590690209
0.833042804570986,0.995184590690209
0.832849118729421,0.995184590690209
0.832655432887856,0.995184590690209
0.832461747046291,0.995184590690209
0.832268061204726,0.995184590690209
0.832074375363161,0.995184590690209
0.831880689521596,0.995184590690209
0.831687003680031,0.995184590690209
0.831493317838466,0.995184590690209
0.831299631996901,0.995184590690209
0.831105946155336,0.995184590690209
0.830912260313771,0.995184590690209
0.830718574472206,0.995184590690209
0.830524888630641,0.995184590690209
0.830331202789076,0.995184590690209
0.830137516947511,0.995184590690209
0.829943831105946,0.995184590690209
0.829750145264381,0.995184590690209
0.829556459422816,0.995184590690209
0.829362773581251,0.995184590690209
0.829169087739686,0.995184590690209
0.828975401898121,0.995184590690209
0.828781716056556,0.995184590690209
0.828588030214991,0.995184590690209
0.828394344373426,0.995184590690209
0.828200658531861,0.995184590690209
0.828006972690296,0.995184590690209
0.827813286848731,0.995184590690209
0.827619601007166,0.995184590690209
0.827425915165601,0.995184590690209
0.827232229324036,0.995184590690209
0.827038543482471,0.995184590690209
0.826844857640906,0.995184590690209
0.826844857640906,0.994649545211343
0.826651171799341,0.994649545211343
0.826457485957776,0.994649545211343
0.826263800116211,0.994649545211343
0.826070114274646,0.994649545211343
0.825876428433082,0.994649545211343
0.825682742591517,0.994649545211343
0.825489056749952,0.994649545211343
0.825295370908387,0.994649545211343
0.825101685066822,0.994649545211343
0.824907999225257,0.994649545211343
0.824907999225257,0.994114499732477
0.824907999225257,0.993579454253612
0.824907999225257,0.993044408774746
0.824714313383692,0.993044408774746
0.824520627542127,0.993044408774746
0.824326941700562,0.993044408774746
0.824133255858997,0.993044408774746
0.823939570017432,0.993044408774746
